country	age	sex	life_sat	trust_people	conf_parliament
ARG	92	2	10	2	2
ARG	19	1	10	2	2
ARG	35	1	7	2	2
ARG	53	2	5	2	-1
ARG	67	2	7	2	3
ARG	93	2	9	1	-1
ARG	26	1	7	2	3
ARG	50	2	5	2	4
ARG	20	2	10	2	3
ARG	50	2	7	2	2
ARG	59	1	6	2	2
ARG	30	1	7	2	3
ARG	66	2	8	1	2
ARG	47	2	10	2	3
ARG	82	2	10	2	3
ARG	18	1	10	1	2
ARG	40	2	8	2	3
ARG	47	1	10	2	3
ARG	49	2	8	1	2
ARG	57	1	8	1	2
ARG	21	2	10	-1	2
ARG	60	2	6	1	2
ARG	30	2	8	1	3
ARG	45	1	7	2	2
ARG	62	1	8	2	2
ARG	24	2	9	2	2
ARG	24	2	8	2	4
ARG	49	2	9	2	4
ARG	63	1	9	2	3
ARG	19	1	9	2	3
ARG	69	2	9	1	3
ARG	37	2	9	2	3
ARG	29	2	8	1	3
ARG	60	1	6	2	3
ARG	59	2	8	2	3
ARG	56	2	8	2	3
ARG	27	1	8	2	3
ARG	33	2	8	2	3
ARG	44	2	6	2	-1
ARG	22	2	7	1	2
ARG	47	1	8	1	2
ARG	67	2	7	2	2
ARG	40	1	8	2	2
ARG	18	2	8	1	-1
ARG	62	1	9	2	2
ARG	60	1	9	-1	2
ARG	65	2	8	2	2
ARG	21	1	7	1	2
ARG	65	1	8	2	2
ARG	25	2	7	2	2
ARG	75	2	5	2	2
ARG	26	1	7	2	2
ARG	70	2	5	2	2
ARG	34	2	8	1	4
ARG	67	1	7	2	2
ARG	37	2	8	2	3
ARG	28	1	7	2	3
ARG	36	1	8	2	3
ARG	48	1	6	2	2
ARG	24	1	7	2	2
ARG	45	1	8	2	2
ARG	40	2	8	2	2
ARG	60	1	8	2	2
ARG	23	2	10	2	2
ARG	63	2	9	2	3
ARG	34	2	9	2	2
ARG	49	2	10	2	4
ARG	31	1	9	2	2
ARG	25	1	8	2	3
ARG	28	1	8	2	4
ARG	45	2	8	2	3
ARG	73	1	9	2	3
ARG	42	1	7	2	3
ARG	42	1	7	2	2
ARG	35	2	7	2	3
ARG	45	1	7	2	3
ARG	85	2	6	2	3
ARG	34	2	6	2	4
ARG	84	1	7	2	2
ARG	18	1	10	2	2
ARG	66	1	8	2	2
ARG	19	2	7	2	3
ARG	46	2	7	2	2
ARG	65	2	8	2	3
ARG	39	1	4	-2	3
ARG	50	1	9	2	2
ARG	40	2	8	-2	2
ARG	36	2	9	2	2
ARG	33	1	8	1	2
ARG	28	2	8	-1	2
ARG	44	2	8	1	-1
ARG	61	1	8	1	2
ARG	62	2	8	1	-1
ARG	40	1	8	1	3
ARG	35	2	7	1	3
ARG	74	1	9	2	3
ARG	50	2	8	1	3
ARG	70	2	4	2	4
ARG	58	2	8	2	3
ARG	29	2	6	2	3
ARG	56	1	10	1	4
ARG	49	2	8	2	3
ARG	48	1	8	2	3
ARG	63	1	8	1	3
ARG	21	1	8	2	3
ARG	45	2	8	2	3
ARG	19	2	8	2	3
ARG	24	2	8	2	4
ARG	31	2	7	2	-2
ARG	60	2	7	1	3
ARG	20	1	8	-1	4
ARG	30	1	7	2	2
ARG	80	1	7	2	3
ARG	65	1	8	2	4
ARG	30	1	8	2	4
ARG	69	1	8	2	4
ARG	66	1	6	1	3
ARG	66	2	9	2	3
ARG	25	2	6	1	2
ARG	28	1	8	2	-1
ARG	65	1	4	2	3
ARG	56	1	6	2	3
ARG	51	2	8	1	3
ARG	25	2	10	2	4
ARG	65	1	7	-2	3
ARG	31	1	7	-2	3
ARG	40	1	7	2	3
ARG	64	2	7	2	3
ARG	20	1	9	1	4
ARG	20	2	10	2	4
ARG	46	1	8	2	4
ARG	39	2	9	1	4
ARG	70	2	10	2	4
ARG	44	2	7	2	3
ARG	21	1	6	2	3
ARG	34	2	8	2	3
ARG	47	1	4	2	3
ARG	50	2	8	2	3
ARG	51	1	7	2	2
ARG	42	2	8	2	3
ARG	44	2	7	2	3
ARG	24	1	7	2	3
ARG	65	2	6	2	2
ARG	18	2	9	1	-1
ARG	48	1	6	2	4
ARG	66	2	1	2	4
ARG	45	2	10	2	4
ARG	21	1	7	2	-1
ARG	60	1	2	2	3
ARG	22	2	10	1	2
ARG	29	1	8	2	3
ARG	37	2	10	1	3
ARG	24	1	9	1	3
ARG	70	2	8	1	2
ARG	24	1	4	1	-1
ARG	51	2	10	2	3
ARG	47	2	8	2	3
ARG	30	1	8	1	2
ARG	64	1	8	2	3
ARG	64	2	7	2	-1
ARG	84	1	9	2	4
ARG	27	1	7	2	3
ARG	35	2	7	2	4
ARG	60	1	7	2	3
ARG	18	1	7	2	3
ARG	34	2	10	2	2
ARG	50	2	10	2	3
ARG	41	2	10	2	2
ARG	63	2	7	2	3
ARG	25	2	6	1	3
ARG	73	2	8	2	3
ARG	53	1	10	2	-1
ARG	65	1	6	2	3
ARG	27	1	9	1	3
ARG	52	2	9	2	4
ARG	39	2	7	1	3
ARG	36	1	7	1	3
ARG	28	2	7	2	4
ARG	44	1	8	2	4
ARG	72	1	6	2	3
ARG	30	2	5	-1	2
ARG	65	1	8	2	2
ARG	62	2	7	2	3
ARG	33	1	7	2	1
ARG	56	2	8	2	2
ARG	29	2	7	2	2
ARG	70	1	8	2	4
ARG	42	1	7	-1	2
ARG	31	1	8	2	4
ARG	52	2	8	1	4
ARG	61	1	7	2	3
ARG	19	2	4	2	4
ARG	25	2	9	2	-1
ARG	72	2	9	2	3
ARG	54	1	8	2	4
ARG	18	1	7	2	4
ARG	22	2	8	2	4
ARG	48	2	8	2	4
ARG	64	2	5	-2	2
ARG	30	1	10	2	3
ARG	33	2	9	2	3
ARG	33	1	10	2	2
ARG	27	2	10	2	3
ARG	39	2	10	2	2
ARG	68	2	10	2	3
ARG	62	1	8	2	3
ARG	49	1	6	2	3
ARG	36	2	10	2	4
ARG	49	2	8	2	3
ARG	34	2	8	2	3
ARG	45	1	9	2	3
ARG	20	1	8	2	4
ARG	24	2	8	2	4
ARG	36	1	10	2	3
ARG	69	1	5	2	3
ARG	21	2	9	2	3
ARG	52	1	6	2	2
ARG	46	2	8	2	2
ARG	43	2	8	2	3
ARG	38	1	8	2	4
ARG	19	1	9	2	3
ARG	35	2	10	2	2
ARG	42	2	8	2	3
ARG	43	1	8	2	4
ARG	42	2	8	2	3
ARG	55	1	9	2	4
ARG	65	2	8	2	3
ARG	18	2	8	2	3
ARG	22	1	8	2	2
ARG	54	1	10	2	2
ARG	24	2	10	2	2
ARG	18	2	9	2	3
ARG	33	2	7	2	4
ARG	24	1	6	2	4
ARG	30	2	6	2	4
ARG	53	1	8	2	4
ARG	53	2	7	2	4
ARG	39	2	7	2	4
ARG	34	1	9	2	2
ARG	32	1	9	2	2
ARG	60	2	9	2	4
ARG	35	2	7	1	4
ARG	38	2	8	2	4
ARG	65	1	3	2	4
ARG	66	1	4	2	4
ARG	52	2	8	1	4
ARG	24	2	9	2	4
ARG	78	1	10	1	4
ARG	39	1	5	-1	3
ARG	24	2	8	-1	2
ARG	60	1	8	-1	3
ARG	34	1	8	1	4
ARG	48	2	7	-1	2
ARG	60	1	6	2	2
ARG	33	2	7	-1	4
ARG	53	2	1	2	2
ARG	41	2	9	2	3
ARG	30	1	5	2	3
ARG	65	1	8	2	4
ARG	20	2	8	2	4
ARG	31	1	3	2	4
ARG	18	2	7	2	3
ARG	35	1	6	2	4
ARG	68	2	8	1	4
ARG	59	2	4	2	4
ARG	42	1	10	2	3
ARG	72	1	10	2	3
ARG	37	2	5	2	3
ARG	21	2	9	1	-1
ARG	58	1	9	1	3
ARG	40	2	8	1	3
ARG	21	2	8	2	-1
ARG	64	1	9	1	3
ARG	56	1	7	1	3
ARG	79	2	10	2	2
ARG	54	2	8	2	4
ARG	30	1	5	2	2
ARG	18	1	7	2	4
ARG	33	2	9	2	4
ARG	64	2	7	2	4
ARG	49	1	3	1	2
ARG	34	1	7	2	4
ARG	41	1	8	1	4
ARG	43	1	8	-1	2
ARG	45	2	8	1	2
ARG	52	1	10	1	3
ARG	62	2	7	1	2
ARG	30	1	10	1	2
ARG	56	1	8	1	2
ARG	24	1	8	1	3
ARG	45	1	7	2	3
ARG	25	2	9	2	3
ARG	67	2	9	1	2
ARG	19	1	7	2	2
ARG	37	1	10	2	2
ARG	68	1	3	2	3
ARG	59	2	8	2	3
ARG	34	2	7	2	2
ARG	61	1	3	2	4
ARG	26	1	3	2	4
ARG	26	1	7	2	3
ARG	65	1	9	2	2
ARG	49	1	8	2	4
ARG	31	1	6	2	4
ARG	80	1	7	1	3
ARG	25	2	10	2	3
ARG	60	2	8	1	-1
ARG	49	1	5	2	3
ARG	30	2	8	2	4
ARG	55	1	4	1	4
ARG	31	1	5	2	3
ARG	19	2	10	1	3
ARG	18	1	10	2	4
ARG	46	1	10	2	2
ARG	32	1	10	1	3
ARG	60	2	10	1	4
ARG	32	2	5	2	4
ARG	36	2	10	2	3
ARG	49	1	10	2	4
ARG	22	2	10	2	3
ARG	24	1	9	2	3
ARG	42	2	10	2	3
ARG	63	2	5	2	3
ARG	45	2	8	2	3
ARG	35	1	9	2	3
ARG	55	1	8	2	2
ARG	20	2	9	2	4
ARG	21	2	9	2	2
ARG	79	2	9	2	2
ARG	73	1	9	2	2
ARG	46	1	8	2	3
ARG	65	1	8	2	2
ARG	39	2	8	2	2
ARG	19	2	9	2	3
ARG	46	1	8	1	3
ARG	64	1	10	1	2
ARG	72	2	8	1	3
ARG	38	2	10	2	2
ARG	36	1	8	-1	3
ARG	75	2	7	2	4
ARG	20	2	8	2	4
ARG	39	2	8	-1	2
ARG	22	1	9	2	4
ARG	49	1	9	2	4
ARG	21	1	10	2	3
ARG	66	1	10	2	3
ARG	45	2	10	2	4
ARG	22	2	8	2	3
ARG	40	1	6	2	3
ARG	47	2	9	2	4
ARG	18	1	10	2	4
ARG	34	2	5	2	3
ARG	22	2	7	2	4
ARG	47	1	2	2	4
ARG	67	1	7	2	3
ARG	64	2	8	2	2
ARG	34	2	8	2	3
ARG	30	1	10	2	2
ARG	66	1	6	-1	2
ARG	34	1	9	-1	2
ARG	30	2	8	2	2
ARG	50	2	6	2	2
ARG	30	2	6	-1	2
ARG	31	1	9	1	4
ARG	65	2	7	2	3
ARG	37	2	6	2	3
ARG	22	1	5	2	2
ARG	24	2	6	2	3
ARG	38	1	8	2	3
ARG	58	1	10	2	3
ARG	34	2	9	2	3
ARG	64	2	8	2	2
ARG	19	1	10	2	4
ARG	33	1	9	-1	3
ARG	62	1	5	2	4
ARG	29	2	9	2	2
ARG	70	1	7	2	3
ARG	61	2	8	1	3
ARG	31	2	4	-1	2
ARG	39	2	9	2	3
ARG	30	1	8	1	2
ARG	63	2	8	2	3
ARG	64	1	7	2	2
ARG	29	2	8	2	3
ARG	28	1	7	1	2
ARG	49	1	6	2	-1
ARG	65	1	8	2	3
ARG	50	2	7	2	3
ARG	42	2	8	-1	3
ARG	65	2	8	2	3
ARG	46	1	8	2	3
ARG	19	1	9	2	3
ARG	24	2	8	2	2
ARG	60	2	7	2	3
ARG	25	2	7	-1	2
ARG	45	1	7	2	2
ARG	34	1	7	2	3
ARG	52	1	8	2	3
ARG	36	1	6	1	3
ARG	68	2	6	1	3
ARG	35	2	7	1	3
ARG	22	2	7	2	3
ARG	24	1	8	2	3
ARG	49	1	7	2	3
ARG	21	1	10	1	4
ARG	51	2	10	2	4
ARG	67	2	10	2	3
ARG	45	2	10	2	4
ARG	36	2	10	2	3
ARG	29	1	5	1	3
ARG	38	1	7	2	3
ARG	23	2	6	2	3
ARG	19	1	6	-1	3
ARG	40	2	8	2	3
ARG	24	1	5	-1	3
ARG	24	2	4	2	3
ARG	35	1	4	2	3
ARG	70	2	7	2	3
ARG	32	2	9	2	3
ARG	56	1	9	2	4
ARG	45	1	7	2	3
ARG	28	2	8	2	4
ARG	31	1	8	2	2
ARG	65	2	8	2	3
ARG	65	2	8	2	2
ARG	46	1	9	2	3
ARG	32	2	9	2	3
ARG	29	1	9	2	3
ARG	45	2	6	2	4
ARG	61	1	7	2	4
ARG	18	1	8	2	2
ARG	65	2	9	2	2
ARG	22	2	10	2	4
ARG	32	2	8	2	3
ARG	74	1	9	2	3
ARG	53	1	9	1	3
ARG	26	1	9	2	3
ARG	64	2	10	2	4
ARG	50	1	8	2	3
ARG	38	1	9	2	4
ARG	36	2	6	2	3
ARG	82	2	8	2	2
ARG	19	2	9	2	3
ARG	59	1	5	1	-1
ARG	49	1	8	1	4
ARG	36	2	7	1	-1
ARG	66	2	10	1	-1
ARG	19	2	7	2	-2
ARG	61	2	8	1	-1
ARG	25	1	8	1	3
ARG	23	1	8	1	3
ARG	49	2	9	1	3
ARG	25	2	6	1	-1
ARG	22	1	5	2	4
ARG	44	1	8	2	4
ARG	32	2	8	2	3
ARG	54	2	6	2	4
ARG	79	1	9	2	4
ARG	21	2	9	1	3
ARG	20	1	8	2	2
ARG	71	1	8	2	4
ARG	50	1	7	2	3
ARG	45	2	9	2	4
ARG	52	2	6	2	4
ARG	25	1	9	2	4
ARG	45	2	10	2	3
ARG	25	2	8	2	-1
ARG	35	1	9	2	4
ARG	42	2	7	2	4
ARG	21	1	10	2	3
ARG	70	2	9	2	2
ARG	19	2	10	2	2
ARG	43	1	5	2	4
ARG	50	2	8	2	3
ARG	57	1	5	2	3
ARG	34	1	5	2	3
ARG	34	2	5	2	3
ARG	73	2	8	2	-1
ARG	24	2	1	2	2
ARG	50	1	10	1	4
ARG	46	2	5	2	3
ARG	65	2	8	2	3
ARG	26	1	8	1	2
ARG	29	1	9	2	4
ARG	31	2	8	2	3
ARG	79	1	8	2	3
ARG	57	2	6	2	3
ARG	48	1	8	2	4
ARG	21	2	9	2	3
ARG	40	2	8	1	3
ARG	80	2	10	2	3
ARG	18	1	4	1	4
ARG	35	1	8	1	3
ARG	62	2	8	2	3
ARG	26	2	10	2	3
ARG	29	1	8	2	3
ARG	63	1	8	2	4
ARG	19	1	10	2	3
ARG	35	2	9	2	3
ARG	19	1	7	2	3
ARG	61	1	7	2	4
ARG	67	2	8	1	2
ARG	38	1	10	1	4
ARG	27	1	9	2	4
ARG	55	2	7	2	3
ARG	54	1	10	2	4
ARG	41	2	7	2	3
ARG	26	2	8	2	1
ARG	37	1	8	1	4
ARG	24	1	7	1	4
ARG	67	2	8	1	2
ARG	39	1	8	2	2
ARG	20	2	10	1	4
ARG	64	2	7	2	-1
ARG	34	1	7	2	2
ARG	52	1	10	2	3
ARG	65	1	7	2	3
ARG	28	2	7	1	3
ARG	48	1	9	1	3
ARG	27	1	7	1	3
ARG	27	1	10	1	2
ARG	25	2	9	1	4
ARG	28	2	7	1	4
ARG	35	2	7	2	2
ARG	64	1	9	2	2
ARG	59	2	8	2	2
ARG	18	1	5	2	4
ARG	35	1	9	2	3
ARG	36	2	6	-1	3
ARG	64	1	7	2	3
ARG	65	2	5	2	3
ARG	69	1	8	1	2
ARG	19	2	8	2	3
ARG	44	1	10	2	2
ARG	40	1	9	2	3
ARG	23	2	8	1	4
ARG	31	2	9	2	3
ARG	50	2	6	1	4
ARG	40	1	7	2	3
ARG	72	2	6	2	4
ARG	40	2	10	2	3
ARG	19	2	8	2	4
ARG	18	1	10	2	4
ARG	61	2	5	2	3
ARG	34	1	3	2	4
ARG	30	2	9	2	4
ARG	43	2	10	2	3
ARG	58	1	2	2	4
ARG	20	2	10	2	3
ARG	69	2	4	2	4
ARG	49	2	8	2	4
ARG	42	1	9	2	3
ARG	21	1	8	2	3
ARG	80	1	9	2	4
ARG	52	2	10	2	3
ARG	28	2	8	2	4
ARG	28	1	8	2	3
ARG	62	1	9	2	3
ARG	36	2	9	2	4
ARG	50	1	7	2	4
ARG	24	2	8	1	3
ARG	18	1	5	2	3
ARG	19	2	5	1	4
ARG	25	2	1	2	3
ARG	33	1	7	1	3
ARG	62	2	10	2	2
ARG	46	1	6	1	3
ARG	66	1	8	2	2
ARG	49	2	8	2	3
ARG	23	1	4	2	3
ARG	61	1	4	2	3
ARG	73	2	4	2	-1
ARG	24	2	5	2	3
ARG	40	2	7	1	2
ARG	31	2	8	2	3
ARG	25	1	3	1	3
ARG	59	2	5	1	3
ARG	35	1	8	2	3
ARG	27	1	5	2	-1
ARG	37	1	7	2	1
ARG	68	1	10	1	4
ARG	25	2	10	1	2
ARG	62	2	7	2	1
ARG	23	2	10	2	1
ARG	25	2	8	2	2
ARG	39	2	5	2	4
ARG	22	1	5	2	4
ARG	64	1	10	2	3
ARG	19	1	6	2	3
ARG	18	2	5	-1	3
ARG	52	1	6	2	3
ARG	27	1	9	2	3
ARG	37	2	7	2	4
ARG	42	2	8	2	3
ARG	73	2	10	2	-2
ARG	19	1	9	2	3
ARG	42	1	1	2	-1
ARG	18	2	5	2	3
ARG	28	2	7	2	3
ARG	20	1	7	2	4
ARG	35	2	6	2	4
ARG	77	2	8	2	3
ARG	27	1	8	2	4
ARG	32	1	7	2	4
ARG	50	1	8	2	4
ARG	58	2	7	2	4
ARG	62	1	7	2	2
ARG	57	2	8	2	4
ARG	29	2	8	2	4
ARG	78	1	9	2	4
ARG	41	1	8	2	4
ARG	19	2	9	2	4
ARG	23	2	8	2	3
ARG	65	1	6	2	4
ARG	65	2	10	2	2
ARG	32	1	8	2	3
ARG	29	2	10	1	4
ARG	18	2	10	2	3
ARG	21	1	7	2	4
ARG	23	2	6	-1	3
ARG	35	1	7	2	3
ARG	38	2	3	1	2
ARG	73	2	9	2	2
ARG	72	1	5	2	2
ARG	34	2	7	2	4
ARG	25	1	7	-1	4
ARG	63	2	6	2	3
ARG	40	1	6	2	4
ARG	33	1	7	2	3
ARG	19	1	6	2	3
ARG	22	2	5	2	2
ARG	47	2	6	2	4
ARG	45	1	5	-1	1
ARG	34	2	8	2	3
ARG	70	1	6	1	2
ARG	50	2	10	2	3
ARG	34	1	4	1	2
ARG	63	1	6	2	2
ARG	36	1	7	2	3
ARG	64	1	7	2	4
ARG	21	2	5	2	4
ARG	46	2	10	2	3
ARG	25	1	6	1	4
ARG	25	2	7	2	3
ARG	53	2	10	2	3
ARG	30	1	9	2	4
ARG	45	1	8	2	3
ARG	67	1	5	2	3
ARG	37	2	9	2	4
ARG	18	1	10	2	3
ARG	18	2	10	2	4
ARG	65	2	8	2	4
ARG	55	1	8	2	3
ARG	27	2	10	2	3
ARG	49	2	6	2	4
ARG	56	2	5	2	3
ARG	29	1	8	2	4
ARG	41	1	8	2	3
ARG	39	2	10	2	4
ARG	28	1	7	2	4
ARG	36	1	10	2	4
ARG	39	2	9	1	3
ARG	54	2	6	2	3
ARG	56	1	9	2	4
ARG	85	2	10	2	-1
ARG	43	1	6	2	3
ARG	24	2	9	2	3
ARG	43	1	8	1	4
ARG	24	1	10	2	2
ARG	74	1	8	2	4
ARG	70	2	8	2	3
ARG	26	2	8	2	3
ARG	18	1	9	2	4
ARG	50	2	7	2	4
ARG	26	2	10	-1	4
ARG	18	2	10	2	2
ARG	70	1	9	2	4
ARG	29	1	5	2	4
ARG	58	1	7	2	4
ARG	26	2	9	1	2
ARG	48	2	8	1	2
ARG	46	2	8	1	2
ARG	52	2	8	1	4
ARG	71	1	8	1	2
ARG	42	2	10	1	2
ARG	40	1	10	1	2
ARG	27	1	7	-1	3
ARG	22	2	8	2	2
ARG	26	2	10	1	3
ARG	37	1	8	2	2
ARG	22	1	9	1	2
ARG	74	2	9	2	2
ARG	21	1	8	1	2
ARG	51	2	9	2	2
ARG	45	1	7	2	2
ARG	29	1	7	1	2
ARG	51	1	8	-1	2
ARG	27	2	7	1	2
ARG	65	2	10	2	4
ARG	22	1	8	2	3
ARG	38	2	8	2	3
ARG	24	2	6	2	3
ARG	49	1	10	2	3
ARG	57	1	5	2	4
ARG	64	2	6	2	4
ARG	40	2	10	2	3
ARG	31	1	10	2	3
ARG	25	2	8	2	3
ARG	20	1	10	2	3
ARG	25	2	7	2	4
ARG	35	1	5	2	4
ARG	43	2	9	2	4
ARG	23	2	7	2	3
ARG	59	1	10	2	3
ARG	32	1	7	2	4
ARG	52	1	8	2	4
ARG	31	2	8	2	4
ARG	67	1	10	2	3
ARG	41	1	10	2	4
ARG	22	2	10	2	4
ARG	19	1	7	-1	3
ARG	18	1	10	2	3
ARG	45	1	10	2	4
ARG	49	2	5	2	4
ARG	25	2	10	2	4
ARG	42	1	10	2	3
ARG	42	1	10	2	3
ARG	29	2	7	-1	3
ARG	52	2	7	2	4
ARG	57	2	7	2	2
ARG	62	2	9	2	3
ARG	61	2	8	2	4
ARG	32	1	8	-1	4
ARG	48	2	5	2	4
ARG	18	1	5	2	4
ARG	55	1	10	2	4
ARG	65	1	10	-1	4
ARG	23	2	9	2	4
ARG	43	1	7	2	4
ARG	49	2	7	2	4
ARG	76	2	10	2	3
ARG	21	2	8	2	2
ARG	23	1	10	2	4
ARG	26	1	7	2	4
ARG	41	1	4	2	3
ARG	64	1	10	1	2
ARG	52	2	8	2	3
ARG	34	2	5	2	3
ARG	37	2	7	2	2
ARG	23	2	10	-1	3
ARG	43	1	7	2	3
ARG	81	2	7	2	4
ARG	22	2	8	2	3
ARG	56	2	3	2	4
ARG	33	1	4	2	4
ARG	77	1	10	2	1
ARG	27	2	6	2	4
ARG	35	1	8	2	3
ARG	55	1	10	1	3
ARG	34	1	9	1	4
ARG	25	1	10	1	3
ARG	51	2	6	1	3
ARG	44	2	8	1	3
ARG	22	2	8	1	3
ARG	40	1	8	2	3
ARG	54	1	9	1	2
ARG	26	2	8	1	3
ARG	68	1	8	2	2
ARG	24	2	10	2	3
ARG	39	2	7	2	4
ARG	29	2	10	1	3
ARG	66	2	7	1	3
ARG	53	2	9	1	3
ARG	22	1	10	2	4
ARG	22	1	8	1	4
ARG	43	2	10	1	3
ARG	25	2	9	2	3
ARG	19	1	10	1	3
ARG	40	2	8	-2	4
ARG	24	1	8	1	3
ARG	34	1	10	2	2
ARG	20	2	10	1	1
ARG	75	2	10	1	3
ARG	54	2	10	2	4
ARG	38	1	9	2	3
ARG	25	1	6	-2	-1
ARG	68	1	8	2	2
ARG	27	2	7	2	2
ARG	23	2	10	2	3
ARG	47	1	6	-1	2
ARG	22	1	8	2	3
ARG	50	2	8	2	3
ARG	67	2	8	2	-1
ARG	44	2	9	-1	4
ARG	58	2	6	2	4
ARG	33	2	7	2	4
ARG	22	1	6	2	3
ARG	60	1	10	-1	1
ARG	20	2	9	2	4
ARG	55	1	8	2	4
ARG	19	2	10	2	4
ARG	27	1	7	2	4
ARG	37	2	8	2	4
ARG	32	2	5	1	4
ARG	70	1	10	1	2
ARG	46	1	6	1	4
ARG	56	2	7	1	3
ARG	26	1	10	1	2
ARG	21	1	9	1	4
ARG	24	2	9	2	4
ARG	39	2	8	1	3
ARG	91	2	10	2	4
ARG	60	1	7	2	3
ARG	29	1	7	1	3
ARG	27	2	6	2	3
ARG	59	2	3	2	4
ARG	36	1	10	2	4
ARG	43	2	10	1	4
ARG	19	2	7	2	2
ARG	39	2	7	2	3
ARG	40	1	7	2	3
ARG	73	2	6	1	2
ARG	24	1	6	2	2
ARG	27	2	5	2	3
ARG	49	2	4	2	3
ARG	61	1	6	2	3
ARG	27	1	7	2	3
ARG	73	1	6	1	2
ARG	35	1	7	1	2
ARG	23	2	7	2	3
ARG	67	2	7	2	3
ARG	42	2	4	2	2
ARG	22	1	4	2	3
ARG	50	1	6	2	3
ARG	77	1	6	2	2
ARG	39	1	7	2	2
ARG	25	2	6	2	2
ARG	63	2	7	2	3
ARG	71	2	8	2	2
ARG	72	1	10	2	3
ARG	36	1	7	1	3
ARG	25	2	8	1	3
ARG	28	1	8	2	2
ARG	50	1	9	2	4
ARG	23	1	9	2	4
ARG	72	2	8	1	3
ARG	38	2	8	1	3
ARG	35	1	7	1	3
ARG	25	1	10	2	3
ARG	25	2	8	2	4
ARG	62	2	9	2	4
ARG	18	1	8	2	3
ARG	53	1	10	2	4
ARG	27	2	10	2	4
ARG	18	1	9	2	3
ARG	42	1	8	2	4
ARG	24	2	8	2	3
ARG	46	2	9	2	4
ARG	23	2	7	2	3
ARG	45	2	6	2	3
ARG	65	2	6	2	3
ARG	43	1	7	2	4
ARG	19	1	10	1	3
ARG	34	2	6	2	4
ARG	34	1	7	2	2
ARG	63	1	8	2	3
ARG	68	2	8	2	3
ARG	18	2	7	2	3
ARG	75	2	3	2	3
ARG	48	2	8	2	3
ARG	48	1	8	2	4
ARG	21	1	8	2	3
ARG	21	2	6	2	-1
ARG	34	1	9	2	4
ARG	71	1	10	2	4
ARG	64	1	7	1	4
ARG	39	2	9	2	4
ARG	63	2	10	2	4
ARG	24	1	8	1	2
ARG	36	1	8	2	3
ARG	58	2	8	2	3
ARG	19	2	10	2	-1
ARG	50	2	8	2	2
ARG	45	1	6	2	4
ARG	52	1	7	2	4
ARG	65	2	9	2	4
ARG	22	1	8	2	4
ARG	25	2	9	2	3
ARG	58	2	6	2	4
ARG	65	1	7	2	4
ARG	35	1	6	1	2
ARG	26	1	7	2	3
ARG	33	2	10	2	4
ARG	58	1	8	2	4
ARG	52	2	9	2	3
ARG	71	2	6	2	4
ARG	20	1	8	2	3
ARG	55	1	9	2	4
ARG	23	2	1	1	4
ARG	60	1	5	1	-1
ARG	44	2	9	2	3
ARG	32	1	5	1	2
ARG	31	2	8	2	-1
ARG	40	1	6	1	3
ARG	21	2	8	2	2
ARG	66	2	6	1	3
ARG	21	1	10	1	2
ARG	63	1	10	1	2
ARG	57	2	9	-1	3
ARG	25	2	9	1	-1
ARG	30	1	8	2	3
ARG	19	2	10	2	3
ARG	62	1	6	2	4
ARG	71	2	8	2	3
ARG	40	2	9	1	4
ARG	50	1	9	1	3
ARG	21	1	8	2	-1
ARG	49	1	8	2	3
ARG	24	2	8	2	3
ARG	69	2	9	2	3
ARG	69	1	5	2	4
ARG	40	2	7	2	2
ARG	38	1	6	2	4
ARG	34	2	8	2	4
ARG	19	2	8	2	-1
ARG	62	2	9	2	3
ARG	60	1	8	1	3
ARG	25	1	8	2	3
ARG	82	2	8	2	4
ARG	20	2	9	2	3
ARG	40	2	8	2	4
ARG	22	1	9	2	3
ARG	42	1	8	2	3
ARG	34	1	7	2	4
ARG	26	2	9	2	3
ARG	66	1	8	2	4
ARG	55	2	8	2	4
ARG	54	1	7	2	4
ARG	19	2	8	2	4
ARG	48	1	5	2	4
ARG	38	1	8	2	3
ARM	28	1	3	2	4
ARM	62	2	-1	2	3
ARM	66	2	8	2	4
ARM	48	2	5	2	3
ARM	32	2	9	2	4
ARM	61	2	5	2	2
ARM	35	1	5	2	4
ARM	25	2	7	2	4
ARM	63	1	5	1	2
ARM	26	2	5	1	4
ARM	59	2	5	2	4
ARM	31	1	1	2	1
ARM	32	2	5	2	3
ARM	31	2	10	2	3
ARM	22	1	10	2	4
ARM	35	2	9	2	-1
ARM	67	2	6	2	3
ARM	54	2	5	2	4
ARM	37	2	10	2	3
ARM	23	1	8	2	4
ARM	88	2	10	2	4
ARM	66	2	4	2	4
ARM	23	2	7	2	3
ARM	67	2	1	2	4
ARM	61	2	8	2	4
ARM	53	1	5	2	3
ARM	33	2	5	2	-1
ARM	48	2	7	2	3
ARM	20	1	2	2	4
ARM	49	1	5	2	4
ARM	32	2	1	2	3
ARM	41	2	7	2	4
ARM	21	2	10	2	-1
ARM	52	2	5	2	4
ARM	63	2	10	2	1
ARM	38	2	1	2	4
ARM	35	2	5	2	4
ARM	69	1	8	2	2
ARM	39	2	10	2	1
ARM	50	2	5	2	3
ARM	63	2	1	2	3
ARM	60	1	10	2	4
ARM	26	2	6	1	4
ARM	37	1	5	2	-2
ARM	65	1	5	2	1
ARM	65	2	1	2	3
ARM	56	1	5	2	4
ARM	46	2	7	1	3
ARM	53	2	5	2	4
ARM	58	2	5	2	3
