imdbId,total_viewership,total_cost
tt1013753,3792986,137973440
tt0095031,30416829,251095256
tt0307987,46188521,196874811
tt0835802,13593339,293781232
tt0327850,63460547,127536176
tt0166396,15545573,169581123
tt0104692,85388167,143749917
tt0100135,60096573,269593975
tt0102050,53650341,136728206
tt0978759,17029259,209957955
tt1001508,20893931,214344574
tt0805570,99582736,179789522
tt0892791,65998194,244183542
tt0938283,85900833,232049697
tt0875034,19415265,214770904
tt0327437,79185929,250236555
tt0120695,28418394,234752948
tt0117802,86214730,299598460
tt0128442,85010614,290552837
tt0097659,52575257,264786129
tt0120324,80522806,126379583
tt0091080,20909061,257635423
tt0338095,39747627,155057577
tt0062136,97199563,155380785
tt0048091,66805641,137272866
tt0064437,5751288,280904656
tt0069467,62167986,177149318
tt0137439,42384336,200401515
tt0104008,46408834,213912202
tt0103016,95627113,198364099
tt0086619,66044624,179088004
tt0117894,64804693,258420890
tt0095179,87900615,228461777
tt0097388,60388515,285986377
tt0457572,9907496,221311071
tt0086087,19541708,231123250
tt0452702,5198213,123184342
tt0089591,2216812,147395184
tt0095889,85531183,244580304
tt0145531,41962066,140889462
tt0068278,22214230,259891060
tt0129290,28566679,181651260
tt1234548,28710335,178551376
tt1124035,18046561,142828150
tt0080149,44634587,172561644
tt0377109,76934866,292014729
tt0333780,68337163,253789931
tt0112715,42904905,231562387
tt0063350,99321603,194798898
tt0102713,85013923,267311480
tt0120177,81996707,251517171
tt0049513,67617399,265336614
tt0101458,6705096,145069644
tt0133046,24571205,280518375
tt1007028,40056381,185831440
tt0353489,33287817,282737861
tt0054189,48486476,147008330
tt0065528,244890,223188494
tt0104952,79256027,296194909
tt0134983,70909028,258034609
tt0104452,47518202,155684369
tt0104114,74172952,198914581
tt0113243,40588410,221956767
tt0499556,93450596,215257317
tt0107209,69938560,233140171
tt0103939,88812941,208106611
tt0106375,26871244,244194023
tt0271029,73053788,245385481
tt0186975,13117711,246413508
tt0214641,28352185,294747389
tt0410097,82316922,282678042
tt0160797,59050106,276446690
tt0452608,13160791,137524156
tt0085354,27383910,135807152
tt0085382,56294983,166718135
tt0156887,22388108,281510811
tt0138749,99107110,178932965
tt0074860,3057595,292565214
tt0311141,68642835,171782259
tt0479952,62160788,212062076
tt0988045,52883683,199992729
tt0462465,2151963,210540645
tt0064505,61385407,190748565
tt0277941,71279542,250546095
tt0115986,94375465,240122338
tt0118147,92976501,240630773
tt0094862,33040423,238978269
tt0312528,66801124,185767647
tt0251114,79676737,208809833
tt0238552,12027015,298551214
tt0316396,69514765,262247499
tt0116126,26232165,291529506
tt0112966,91943790,231047089
tt0377092,12550261,127227252
tt0269347,12693918,133711761
tt0093137,18688221,293984177
tt0110167,54444790,173717211
tt1245112,51749907,262654772
tt0482606,52607265,208434328
tt0338096,52715106,202718415
tt0239641,46631018,212466096
tt0112922,68710988,172420984
tt0115783,91806910,182168665
tt0283877,51600981,225987645
tt0074751,59265389,255205154
tt0079116,71809500,194658238
tt0308055,14850300,270902901
tt0318374,94443618,197393714
tt0866439,810250,257659828
tt0364751,87513826,153839991
tt0830515,4074175,272841586
tt0079859,32401345,122639581
tt0290095,34837136,266335867
tt0116365,26496727,176593235
tt0093693,1794210,136096632
tt0044121,71600989,145908814
tt0075147,57257494,193791202
tt1144804,41423233,138758105
tt0063415,51639395,174845517
tt0421974,57016250,275147582
tt0119360,74273512,282730719
tt0087050,12335768,265903415
tt0112625,92127123,253834068
tt0083851,6646039,277086265
tt0465203,87925832,126819761
tt0073152,37194112,270451548
tt0074695,56936641,184901322
tt0100054,6371692,252666840
tt0085781,46416525,150088993
tt0082351,12867797,147855999
tt0094608,52912936,189449454
tt0119210,56216876,183218105
tt0482599,59337411,154637126
tt0110366,76630488,246341867
tt0484888,45368991,145392959
tt0105128,71921202,221702124
tt0107302,14594687,244889822
tt0044926,76960085,186244804
tt0089907,17024006,250638830
tt0310357,98816074,244455365
tt0080855,86151587,266981563
tt0115640,28574369,293700143
tt0072080,92647692,207345544
tt0199626,32707015,153189601
tt0040662,89250098,242707650
tt0113253,41495256,122892170
tt0093010,12005844,210017517
tt0181316,25163072,239598213
tt0076666,60919640,185377771
tt0104237,47663724,140826499
tt0274812,59082114,200559533
tt0112508,50021414,214378974
tt0090350,78645968,208131013
tt0080661,66017295,230592712
tt0071577,61607591,281030590
tt0065988,75020425,278926596
tt0106307,23379761,237089877
tt0316732,35923871,130031794
tt0086425,78914675,206792446
tt0335121,44353966,197412466
tt0099850,64874623,167453350
tt0103859,51628199,252185931
tt0235198,85083141,208215143
tt0255798,96465717,268012676
tt0364343,89732967,201709423
tt0108211,18443335,225920265
tt0383694,65858583,297981358
tt0058385,98991193,261282371
tt0080009,21658383,242602244
tt0091778,31364223,120642834
tt0337697,15753767,140218611
tt0963794,11675563,170532595
tt1035736,24183860,161088114
tt0098309,44740332,135192408
tt0054167,33750229,135803382
tt0095690,74045764,171955292
tt0053580,29548937,248199955
tt0490822,42093049,165836560
tt0092605,98223231,193723822
tt0086955,73771417,177535401
tt0075675,78821089,271469185
tt0116040,54727420,206213395
tt0116361,11194117,264318482
tt0091578,97789982,288086667
tt0274546,93747594,230022140
tt0091867,4049569,141210894
tt0104231,86942097,278868057
tt0366551,13830826,296055158
tt0396752,56167795,139758849
tt0070510,35241267,168129532
tt0091983,21922943,216527912
tt0097940,53761904,197968501
tt0110428,76092578,185843488
tt1152836,83470201,279196790
tt1130884,57048581,142719103
tt0313542,85923839,268563161
tt0082924,53364470,242731954
tt0082045,5323111,238265730
tt0456912,8662866,145391074
tt0422272,25173483,198926629
tt0131325,16151987,160701833
tt0063374,11778096,239688424
tt0095271,39854562,135933089
tt0351977,26213910,196779687
tt0097474,42760342,257458046
tt0078058,55958287,165966271
tt0227445,25721963,158686331
tt0074452,39134797,290587157
tt0131369,65753733,232238808
tt0069400,59056799,122672985
tt0104036,85103007,248452544
tt0063386,41660274,209073024
tt0067524,7295513,179113911
tt0073482,68462070,124312982
tt0075002,91557991,153829176
tt0046766,28817184,279673234
tt0051525,59247131,260397142
tt0091530,24918186,221069194
tt0087622,88991509,129641918
tt0353969,31629178,122426477
tt1139328,18964691,120773973
tt0220506,1164904,295791761
tt0112819,48055234,266348633
tt0114906,18150413,188199793
tt0208990,30658710,132244140
tt0078767,64619957,285832447
tt0421239,81296162,147425901
tt0064072,48860804,257064794
tt0265029,39359141,202844349
tt0080120,42448194,183503758
tt0059646,82206814,194879388
tt0074811,48586457,148691427
tt0073631,88917806,176062701
tt0095975,38711004,223880590
tt0870111,58453533,235474508
tt0056291,7363666,193712157
tt0057611,77731178,247689335
tt0086984,87983154,275855292
tt0094888,97653179,249508095
tt0091790,83560386,291166049
tt0083190,30982835,265334842
tt0116839,19224850,279297018
tt0229260,31446629,147179406
tt0089087,15254221,175131166
tt0055184,910726,296494985
tt0116778,71075652,143801759
tt0303816,18540898,283370138
tt0122718,38247612,199214657
tt0118747,40396889,157387807
tt0104409,83423506,215428393
tt0063135,70105184,236507213
tt0079240,86902318,129062140
tt0099528,63390280,271353328
tt0099044,73220414,228945991
tt0164181,1346879,247100575
tt0055499,13532845,290919556
tt0069713,95034116,234620709
tt0083715,80726436,259590146
tt0083675,4158873,147981938
tt0085601,26453731,291742723
tt0171363,49737317,249906004
tt0424095,42753864,273829015
tt0795421,58239040,219608573
tt0241025,25643856,244879801
tt0302886,91515615,137370226
tt0082085,65747256,275469012
tt0089881,75541575,148940067
tt0428541,3345709,251345254
tt0104029,69057334,215041539
tt0053976,25559846,238736392
tt0065531,83047597,146793125
tt0154506,15612762,207535980
tt0424205,28774892,271930003
tt0111301,85098489,133974946
tt0120694,24875895,237504662
tt0074442,38033119,183348719
tt0092675,5473750,124369342
tt0075276,71381324,280981379
tt1095217,1122612,159086462
tt0048641,77805799,129191845
tt0089424,55619978,231308690
tt0084649,48923043,129117792
tt0471030,14558282,206539946
tt0094828,18673656,210475076
tt0071691,95392657,171211627
tt0056443,61843931,235541151
tt1188113,64928383,277650595
tt0339291,4669974,205372715
tt0138524,73358476,259349896
tt0186508,20334620,267464506
tt0052905,4464545,127679826
tt0059956,90035236,122826609
tt0103786,59927830,276995403
tt1093370,90981150,268029804
tt0090305,28752937,250089508
tt0360201,34948701,147576160
tt0203119,85846561,151446791
tt0068154,64943513,296246751
tt0118607,1561209,272326764
tt0345950,57655574,169151913
tt0078480,34264748,192855600
tt0072081,40617196,204385019
tt0256103,89799663,212564128
tt0077745,71601635,164529932
tt0114319,57258140,243798325
tt0265298,80389876,218418608
tt0090863,58204055,235833361
tt0055630,98182163,213829654
tt0280609,14778595,223577334
tt0280778,757430,295057940
tt0089941,97976734,142945199
tt0094142,83597425,240194817
tt0041546,39777604,132827561
tt0065436,14130457,252280646
tt0114787,20447091,168060666
tt0087075,23133586,176304275
tt0076786,53723664,132333489
tt0065134,37123849,157874578
tt0080539,69388313,277908150
tt0085933,60468278,216085136
tt0089489,40433928,222099705
tt0098546,96886440,190800407
tt0073802,80537325,258733588
tt0378109,77770813,202499245
tt0107616,63427320,203870464
tt0043918,72846642,280566620
tt0146309,96202488,232467925
tt0119978,9409712,172305345
tt0238546,2963480,292809983
tt0090563,54401635,136449170
tt0951216,94940474,212693836
tt0068655,73679277,282152831
tt0305711,62789441,220265316
tt0493430,42790902,142029282
tt0120860,99207601,194980586
tt0383216,38368133,182920070
tt0183076,89260518,206679425
tt0245562,65784294,225013765
tt0144528,84336345,200560693
tt0103759,24364453,240840513
tt0264616,67226338,231794892
tt0114825,5320456,256421132
tt0887912,34231529,280124818
tt1125849,74734554,272247880
tt0926759,53509172,249956385
tt0077663,98150614,279690365
tt0964539,22620797,122216559
tt0369436,51782572,158720733
tt0826711,18198031,277060825
tt1226273,97244981,174418483
tt0023563,98817516,284503310
tt0118528,64130424,164300839
tt0064755,57397675,204516160
tt0077533,47092047,245529128
tt0104897,87392487,224224689
tt0326769,67228936,176190493
tt0427038,63732990,235923527
tt0075066,86578210,230079166
tt0071939,87149049,247493919
tt0432402,13751261,265956709
tt1273218,84815793,218210275
tt0279493,98013739,240671977
tt0338459,30328202,277589599
tt0971209,80617214,258378003
tt1010048,23761188,283983591
tt0834001,87216493,223436674
tt1146314,4430674,299165349
tt0286261,7117168,147460301
tt0165662,26859699,283489519
tt0119225,46934051,159546132
tt0057565,43916837,249064178
tt0052199,44451862,170729536
tt0407621,24293217,193255731
tt0104438,44482371,185911295
tt0470705,64520909,163843092
tt0083111,87581016,173655271
tt0371920,47124385,222053651
tt0334965,56830225,251722649
tt0130156,69338521,187112322
tt0053268,10337891,262905496
tt0821640,86897063,206949848
tt0082370,6725408,247100668
tt0096454,82259409,127349689
tt0268397,26003053,259315497
tt0276816,24281756,264870289
tt0393685,13327468,252164788
tt0078026,24312267,166098574
tt0229440,99810451,131711145
tt0067274,67410910,137330921
tt0118073,52816713,185664799
tt0089006,36660119,131212190
tt0098360,49132600,154980375
tt0092699,45663248,230709053
tt1196340,66762774,233583795
tt0367085,95673845,210776315
tt0963743,61766971,203415362
tt0086366,78277321,227119051
tt0354623,59642928,268985970
tt0449086,93107363,256344968
tt0056575,49067756,170343253
tt0076495,2181611,231705222
tt0079662,72060020,146090497
tt0091055,10683337,140310083
tt0217331,48114008,181968040
tt0062645,51453764,175672189
tt0077711,57188766,150638630
tt0261289,71376071,241891884
tt0104695,51212519,130834890
tt0097714,64088132,207595544
tt0089153,6510915,231234732
tt0102164,61964090,152603420
tt0864761,97971361,224213024
tt0995039,91269521,229832797
tt1054674,81997323,252294499
tt1151359,24384289,289766146
tt0780486,90427418,203992036
tt0158493,30236038,145643688
tt0418141,84522800,234581244
tt0479468,37018660,294314278
tt0802948,4423478,205632033
tt1086798,33334549,278638448
tt0462295,46245977,171206693
tt0479528,39544137,127235907
tt1059786,50926712,162854736
tt0901507,31054584,204400303
tt1126596,73427366,197571855
tt0477078,61827217,215970146
tt0862846,57095181,169320188
tt0259484,70257312,167667684
tt0042627,63305074,293382747
tt0172467,66644830,202384801
tt1029120,16812740,198279055
tt0989000,82524365,188834571
tt0482572,70789781,163454857
tt0791304,46087265,242723246
tt0401244,79219875,194689051
tt0458364,88346130,230243385
tt0850253,68509816,187538345
tt0059026,10896784,264960500
tt0332375,54756283,287551196
tt0817910,96806733,253220467
tt1037033,16931085,234991829
tt0758746,26601110,293096919
tt0046889,13533490,136349115
tt0489664,9777620,166082612
tt0839980,20029595,152445722
tt0988047,50619675,127130504
tt0045470,25881345,122277287
tt0095210,59049770,162492607
tt0059372,23757301,197466452
tt0210964,20834084,151213995
tt0173173,90640864,179165753
tt1139797,66224864,167040740
tt0856288,76672442,285604721
tt0329737,52256442,198667477
tt0060550,6395190,256837065
tt0262396,93313387,280024763
tt0039220,89593330,225507658
tt1129442,2151626,120249277
tt1034331,85622702,270870652
tt0290332,5711239,282464570
tt0403537,48084021,126103756
tt0390022,29413814,273467629
tt0168786,2920300,165593217
tt0299117,23724085,142841401
tt0331068,46090573,131167877
tt0808151,56502336,289784901
tt0804516,32050523,122853964
tt0796366,11008487,261017245
tt0068359,48923689,234605549
tt0494652,1133032,229687837
tt0800175,4436972,141005590
tt0395119,22989023,194992634
tt0331933,10360351,153091419
tt0443295,3658509,226097833
tt0193560,31985679,277712308
tt0314498,5241461,169773397
tt0091829,28373196,246898885
tt0790686,48411734,151859691
tt0762104,21209553,169338941
tt0080516,34371684,283041241
tt0095082,63318570,228240312
tt0435653,56872338,298223003
tt0086320,80877112,239939150
tt0080040,37470194,200495132
tt0315297,2854732,158603786
tt1129381,43393572,120894973
tt0059749,85694726,140303087
tt0116066,20984114,241387955
tt0195753,38310497,245710075
tt0085210,17371632,210574533
tt1259014,83414759,299727745
tt0485851,25801727,133014588
tt0101301,14237393,287118884
tt0088794,96351792,287729860
tt0395495,36666417,261963149
tt0115734,16252469,207742707
tt0438315,26504446,164622272
tt0492460,82634627,138791065
tt0090670,95632025,180449019
tt0450843,65524620,288106642
tt0066344,56345287,168622481
tt0325258,43967011,168881190
tt1013752,74624446,180321319
tt1034303,40753387,138712757
tt0109842,83126170,240249115
tt0417225,27071483,210290002
